date,storage,inflow,outflow,evaporation,elevation
2008-08-19,0,NA,NA,NA,NA
2008-08-20,0,NA,NA,NA,NA
2008-08-21,0,NA,NA,NA,NA
2008-08-22,0,NA,NA,NA,NA
2008-08-23,0,NA,NA,NA,NA
2008-08-24,0,NA,NA,NA,NA
2008-08-25,134.929,NA,NA,NA,NA
2008-08-26,52.619,NA,NA,NA,NA
2008-08-27,52.619,NA,NA,NA,NA
2008-08-28,52.619,NA,NA,NA,NA
2008-08-29,52.619,NA,NA,NA,NA
2008-08-30,52.687,NA,NA,NA,NA
2008-08-31,52.585,NA,NA,NA,NA
2008-09-01,52.585,NA,NA,NA,NA
2008-09-02,52.687,NA,NA,NA,NA
2008-09-03,52.619,NA,NA,NA,NA
2008-09-04,52.619,NA,NA,NA,NA
2008-09-05,52.687,NA,NA,NA,NA
2008-09-06,52.687,NA,NA,NA,NA
2008-09-07,52.585,NA,NA,NA,NA
2008-09-08,52.619,NA,NA,NA,NA
2008-09-09,52.448,NA,NA,NA,NA
2008-09-10,52.002,NA,NA,NA,NA
2008-09-11,51.744,NA,NA,NA,NA
2008-09-12,51.825,NA,NA,NA,NA
2008-09-13,51.744,NA,NA,NA,NA
2008-09-14,51.825,NA,NA,NA,NA
2008-09-15,51.825,NA,NA,NA,NA
2008-09-16,51.865,NA,NA,NA,NA
2008-09-17,51.825,NA,NA,NA,NA
2008-09-18,51.744,NA,NA,NA,NA
2008-09-19,51.825,NA,NA,NA,NA
2008-09-20,51.865,NA,NA,NA,NA
2008-09-21,51.825,NA,NA,NA,NA
2008-09-22,51.787,NA,NA,NA,NA
2008-09-23,51.865,NA,NA,NA,NA
2008-09-24,51.865,NA,NA,NA,NA
2008-09-25,51.825,NA,NA,NA,NA
2008-09-26,51.865,NA,NA,NA,NA
2008-09-27,51.825,NA,NA,NA,NA
2008-09-28,51.825,NA,NA,NA,NA
2008-09-29,51.865,NA,NA,NA,NA
2008-09-30,51.865,NA,NA,NA,NA
2008-10-01,51.744,NA,NA,NA,NA
2008-10-02,51.825,NA,NA,NA,NA
2008-10-03,51.844,NA,NA,NA,NA
2008-10-04,51.865,NA,NA,NA,NA
2008-10-05,51.825,NA,NA,NA,NA
2008-10-06,51.825,NA,NA,NA,NA
2008-10-07,51.744,NA,NA,NA,NA
2008-10-08,51.825,NA,NA,NA,NA
2008-10-09,51.865,NA,NA,NA,NA
2008-10-10,51.825,NA,NA,NA,NA
2008-10-11,51.865,NA,NA,NA,NA
2008-10-12,51.825,NA,NA,NA,NA
2008-10-13,51.825,NA,NA,NA,NA
2008-10-14,51.744,NA,NA,NA,NA
2008-10-15,51.825,NA,NA,NA,NA
2008-10-16,51.825,NA,NA,NA,NA
2008-10-17,51.825,NA,NA,NA,NA
2008-10-18,51.825,NA,NA,NA,NA
2008-10-19,51.744,NA,NA,NA,NA
2008-10-20,51.865,NA,NA,NA,NA
2008-10-21,51.825,NA,NA,NA,NA
2008-10-22,51.825,NA,NA,NA,NA
2008-10-23,51.825,NA,NA,NA,NA
2008-10-24,51.825,NA,NA,NA,NA
2008-10-25,51.825,NA,NA,NA,NA
2008-10-26,51.744,NA,NA,NA,NA
2008-10-27,51.825,NA,NA,NA,NA
2008-10-28,51.825,NA,NA,NA,NA
2008-10-29,51.825,NA,NA,NA,NA
2008-10-30,51.744,NA,NA,NA,NA
2008-10-31,51.744,NA,NA,NA,NA
2008-11-01,51.744,NA,NA,NA,NA
2008-11-02,51.744,NA,NA,NA,NA
2008-11-03,51.744,NA,NA,NA,NA
2008-11-04,51.825,NA,NA,NA,NA
2008-11-05,51.865,NA,NA,NA,NA
2008-11-06,51.825,NA,NA,NA,NA
2008-11-07,51.865,NA,NA,NA,NA
2008-11-08,51.865,NA,NA,NA,NA
2008-11-09,51.825,NA,NA,NA,NA
2008-11-10,51.744,NA,NA,NA,NA
2008-11-11,51.865,NA,NA,NA,NA
2008-11-12,51.865,NA,NA,NA,NA
2008-11-13,51.865,NA,NA,NA,NA
2008-11-14,51.825,NA,NA,NA,NA
2008-11-15,51.825,NA,NA,NA,NA
2008-11-16,51.865,NA,NA,NA,NA
2008-11-17,51.825,NA,NA,NA,NA
2008-11-18,51.825,NA,NA,NA,NA
2008-11-19,51.825,NA,NA,NA,NA
2008-11-20,51.744,NA,NA,NA,NA
2008-11-21,51.825,NA,NA,NA,NA
2008-11-22,51.825,NA,NA,NA,NA
2008-11-23,51.744,NA,NA,NA,NA
2008-11-24,51.744,NA,NA,NA,NA
2008-11-25,51.865,NA,NA,NA,NA
2008-11-26,51.825,NA,NA,NA,NA
2008-11-27,51.825,NA,NA,NA,NA
2008-11-28,51.865,NA,NA,NA,NA
2008-11-29,51.865,NA,NA,NA,NA
2008-11-30,51.865,NA,NA,NA,NA
2008-12-01,0,NA,NA,NA,NA
2008-12-02,51.865,NA,NA,NA,NA
2008-12-03,51.934,NA,NA,NA,NA
2008-12-04,0,NA,NA,NA,NA
2008-12-05,51.865,NA,NA,NA,NA
2008-12-06,0,NA,NA,NA,NA
2008-12-07,51.865,NA,NA,NA,NA
2008-12-08,0,NA,NA,NA,NA
2008-12-09,0,NA,NA,NA,NA
2008-12-10,0,NA,NA,NA,NA
2008-12-11,51.865,NA,NA,NA,NA
2008-12-12,51.934,NA,NA,NA,NA
2008-12-13,51.968,NA,NA,NA,NA
2008-12-14,51.934,NA,NA,NA,NA
2008-12-15,0,NA,NA,NA,NA
2008-12-16,0,NA,NA,NA,NA
2008-12-17,0,NA,NA,NA,NA
2008-12-18,0,NA,NA,NA,NA
2008-12-19,0,NA,NA,NA,NA
2008-12-20,0,NA,NA,NA,NA
2008-12-21,0,NA,NA,NA,NA
2008-12-22,0,NA,NA,NA,NA
2008-12-23,0,NA,NA,NA,NA
2008-12-24,0,NA,NA,NA,NA
2008-12-25,0,NA,NA,NA,NA
2008-12-26,0,NA,NA,NA,NA
2008-12-27,0,NA,NA,NA,NA
2008-12-28,0,NA,NA,NA,NA
2008-12-29,0,NA,NA,NA,NA
2008-12-30,10.982,NA,NA,NA,NA
2008-12-31,0,NA,NA,NA,NA
2009-01-01,0,NA,NA,NA,NA
2009-01-02,0,NA,NA,NA,NA
2009-01-03,NA,NA,NA,NA,NA
2009-01-04,NA,NA,NA,NA,NA
2009-01-05,NA,NA,NA,NA,NA
2009-01-06,NA,NA,NA,NA,NA
2009-01-07,NA,NA,NA,NA,NA
2009-01-08,NA,NA,NA,NA,NA
2009-01-09,0,NA,NA,NA,NA
2009-01-10,52.105,NA,NA,NA,NA
2009-01-11,0,NA,NA,NA,NA
2009-01-12,0,NA,NA,NA,NA
2009-01-13,0,NA,NA,NA,NA
2009-01-14,0,NA,NA,NA,NA
2009-01-15,0,NA,NA,NA,NA
2009-01-16,52.139,NA,NA,NA,NA
2009-01-17,52.139,NA,NA,NA,NA
2009-01-18,52.139,NA,NA,NA,NA
2009-01-19,52.139,NA,NA,NA,NA
2009-01-20,52.139,NA,NA,NA,NA
2009-01-21,52.139,NA,NA,NA,NA
2009-01-22,0.064,NA,NA,NA,NA
2009-01-23,0,NA,NA,NA,NA
2009-01-24,0,NA,NA,NA,NA
2009-01-25,0,NA,NA,NA,NA
2009-01-26,0,NA,NA,NA,NA
2009-01-27,0,NA,NA,NA,NA
2009-01-28,441.797,NA,NA,NA,NA
2009-01-29,0,NA,NA,NA,NA
2009-01-30,0,NA,NA,NA,NA
2009-01-31,52.242,NA,NA,NA,NA
2009-02-01,52.242,NA,NA,NA,NA
2009-02-02,52.208,NA,NA,NA,NA
2009-02-03,52.242,NA,NA,NA,NA
2009-02-04,52.242,NA,NA,NA,NA
2009-02-05,52.242,NA,NA,NA,NA
2009-02-06,52.242,NA,NA,NA,NA
2009-02-07,52.242,NA,NA,NA,NA
2009-02-08,52.242,NA,NA,NA,NA
2009-02-09,52.242,NA,NA,NA,NA
2009-02-10,52.242,NA,NA,NA,NA
2009-02-11,52.311,NA,NA,NA,NA
2009-02-12,52.242,NA,NA,NA,NA
2009-02-13,52.311,NA,NA,NA,NA
2009-02-14,52.311,NA,NA,NA,NA
2009-02-15,52.311,NA,NA,NA,NA
2009-02-16,52.242,NA,NA,NA,NA
2009-02-17,52.311,NA,NA,NA,NA
2009-02-18,52.242,NA,NA,NA,NA
2009-02-19,52.311,NA,NA,NA,NA
2009-02-20,52.242,NA,NA,NA,NA
2009-02-21,52.242,NA,NA,NA,NA
2009-02-22,52.242,NA,NA,NA,NA
2009-02-23,52.311,NA,NA,NA,NA
2009-02-24,52.311,NA,NA,NA,NA
2009-02-25,52.311,NA,NA,NA,NA
2009-02-26,52.345,NA,NA,NA,NA
2009-02-27,52.311,NA,NA,NA,NA
2009-02-28,52.345,NA,NA,NA,NA
2009-03-01,52.345,NA,NA,NA,NA
2009-03-02,52.071,NA,NA,NA,NA
2009-03-03,51.257,NA,NA,NA,NA
2009-03-04,50.528,NA,NA,NA,NA
2009-03-05,49.676,NA,NA,NA,NA
2009-03-06,48.837,NA,NA,NA,NA
2009-03-07,48.121,NA,NA,NA,NA
2009-03-08,47.29,NA,NA,NA,NA
2009-03-09,46.55,NA,NA,NA,NA
2009-03-10,45.772,NA,NA,NA,NA
2009-03-11,45.081,NA,NA,NA,NA
2009-03-12,44.281,NA,NA,NA,NA
2009-03-13,43.482,NA,NA,NA,NA
2009-03-14,42.806,NA,NA,NA,NA
2009-03-15,41.987,NA,NA,NA,NA
2009-03-16,41.282,NA,NA,NA,NA
2009-03-17,40.557,NA,NA,NA,NA
2009-03-18,39.795,NA,NA,NA,NA
2009-03-19,39.036,NA,NA,NA,NA
2009-03-20,38.259,NA,NA,NA,NA
2009-03-21,37.516,NA,NA,NA,NA
2009-03-22,36.789,NA,NA,NA,NA
2009-03-23,36.1,NA,NA,NA,NA
2009-03-24,35.417,NA,NA,NA,NA
2009-03-25,NA,NA,NA,NA,NA
2009-03-26,NA,NA,NA,NA,NA
2009-03-27,33.241,NA,NA,NA,NA
2009-03-28,32.454,NA,NA,NA,NA
2009-03-29,31.838,NA,NA,NA,NA
2009-03-30,31.169,NA,NA,NA,NA
2009-03-31,30.406,NA,NA,NA,NA
2009-04-01,29.623,NA,NA,NA,NA
2009-04-02,28.508,NA,NA,NA,NA
2009-04-03,27.782,NA,NA,NA,NA
2009-04-04,27.087,NA,NA,NA,NA
2009-04-05,26.386,NA,NA,NA,NA
2009-04-06,25.628,NA,NA,NA,NA
2009-04-07,24.942,NA,NA,NA,NA
2009-04-08,24.155,NA,NA,NA,NA
2009-04-09,23.385,NA,NA,NA,NA
2009-04-10,22.705,NA,NA,NA,NA
2009-04-11,21.926,NA,NA,NA,NA
2009-04-12,21.186,NA,NA,NA,NA
2009-04-13,20.486,NA,NA,NA,NA
2009-04-14,19.843,NA,NA,NA,NA
2009-04-15,19.088,NA,NA,NA,NA
2009-04-16,18.414,NA,NA,NA,NA
2009-04-17,17.655,NA,NA,NA,NA
2009-04-18,16.976,NA,NA,NA,NA
2009-04-19,16.317,NA,NA,NA,NA
2009-04-20,15.611,NA,NA,NA,NA
2009-04-21,14.947,NA,NA,NA,NA
2009-04-22,14.311,NA,NA,NA,NA
2009-04-23,13.669,NA,NA,NA,NA
2009-04-24,13.079,NA,NA,NA,NA
2009-04-25,12.46,NA,NA,NA,NA
2009-04-26,11.867,NA,NA,NA,NA
2009-04-27,11.373,NA,NA,NA,NA
2009-04-28,NA,NA,NA,NA,NA
2009-04-29,10.673,NA,NA,NA,NA
2009-04-30,10.343,NA,NA,NA,NA
2009-05-01,10.096,NA,NA,NA,NA
2009-05-02,9.808,NA,NA,NA,NA
2009-05-03,9.519,NA,NA,NA,NA
2009-05-04,9.313,NA,NA,NA,NA
2009-05-05,8.366,NA,NA,NA,NA
2009-05-06,8.489,NA,NA,NA,NA
2009-05-07,8.716,NA,NA,NA,NA
2009-05-08,9.128,NA,NA,NA,NA
2009-05-09,9.437,NA,NA,NA,NA
2009-05-10,9.746,NA,NA,NA,NA
2009-05-11,10.055,NA,NA,NA,NA
2009-05-12,10.528,NA,NA,NA,NA
2009-05-13,11.043,NA,NA,NA,NA
2009-05-14,11.517,NA,NA,NA,NA
2009-05-15,12.076,NA,NA,NA,NA
2009-05-16,12.716,NA,NA,NA,NA
2009-05-17,13.469,NA,NA,NA,NA
2009-05-18,14.333,NA,NA,NA,NA
2009-05-19,15.221,NA,NA,NA,NA
2009-05-20,16.105,NA,NA,NA,NA
2009-05-21,16.881,NA,NA,NA,NA
2009-05-22,17.558,NA,NA,NA,NA
2009-05-23,18.239,NA,NA,NA,NA
2009-05-24,18.989,NA,NA,NA,NA
2009-05-25,19.588,NA,NA,NA,NA
2009-05-26,22.137,NA,NA,NA,NA
2009-05-27,22.678,NA,NA,NA,NA
2009-05-28,22.678,NA,NA,NA,NA
2009-05-29,22.868,NA,NA,NA,NA
2009-05-30,23.14,NA,NA,NA,NA
2009-05-31,23.467,NA,NA,NA,NA
2009-06-01,23.712,NA,NA,NA,NA
2009-06-02,23.875,NA,NA,NA,NA
2009-06-03,24.015,NA,NA,NA,NA
2009-06-04,24.211,NA,NA,NA,NA
2009-06-05,24.436,NA,NA,NA,NA
2009-06-06,24.661,NA,NA,NA,NA
2009-06-07,24.745,NA,NA,NA,NA
2009-06-08,24.745,NA,NA,NA,NA
2009-06-09,24.717,NA,NA,NA,NA
2009-06-10,24.745,NA,NA,NA,NA
2009-06-11,24.717,NA,NA,NA,NA
2009-06-12,24.661,NA,NA,NA,NA
2009-06-13,24.745,NA,NA,NA,NA
2009-06-14,24.942,NA,NA,NA,NA
2009-06-15,25.054,NA,NA,NA,NA
2009-06-16,25.139,NA,NA,NA,NA
2009-06-17,25.424,NA,NA,NA,NA
2009-06-18,25.482,NA,NA,NA,NA
2009-06-19,25.628,NA,NA,NA,NA
2009-06-20,25.657,NA,NA,NA,NA
2009-06-21,25.774,NA,NA,NA,NA
2009-06-22,26.269,NA,NA,NA,NA
2009-06-23,27.027,NA,NA,NA,NA
2009-06-24,27.57,NA,NA,NA,NA
2009-06-25,NA,NA,NA,NA,NA
2009-06-26,28.266,NA,NA,NA,NA
2009-06-27,28.6,NA,NA,NA,NA
2009-06-28,28.848,NA,NA,NA,NA
2009-06-29,28.972,NA,NA,NA,NA
2009-06-30,28.91,NA,NA,NA,NA
2009-07-01,28.538,NA,NA,NA,NA
2009-07-02,28.266,NA,NA,NA,NA
2009-07-03,27.964,NA,NA,NA,NA
2009-07-04,27.661,NA,NA,NA,NA
2009-07-05,27.298,NA,NA,NA,NA
2009-07-06,26.998,NA,NA,NA,NA
2009-07-07,26.619,NA,NA,NA,NA
2009-07-08,26.415,NA,NA,NA,NA
2009-07-09,26.094,NA,NA,NA,NA
2009-07-10,26.094,NA,NA,NA,NA
2009-07-11,26.182,NA,NA,NA,NA
2009-07-12,26.182,NA,NA,NA,NA
2009-07-13,26.094,NA,NA,NA,NA
2009-07-14,26.182,NA,NA,NA,NA
2009-07-15,26.503,NA,NA,NA,NA
2009-07-16,NA,NA,NA,NA,NA
2009-07-17,26.386,NA,NA,NA,NA
2009-07-18,26.444,NA,NA,NA,NA
2009-07-19,26.386,NA,NA,NA,NA
2009-07-20,441.798,NA,NA,NA,NA
2009-07-21,NA,NA,NA,NA,NA
2009-07-22,NA,NA,NA,NA,NA
2009-07-23,NA,NA,NA,NA,NA
2009-07-24,456.696,NA,NA,NA,NA
2009-07-25,461.799,NA,NA,NA,NA
2009-07-26,460.224,NA,NA,NA,NA
2009-07-27,26.677,NA,NA,NA,NA
2009-07-28,26.561,NA,NA,NA,NA
2009-07-29,NA,NA,NA,NA,NA
2009-07-30,NA,NA,NA,NA,NA
2009-07-31,NA,NA,NA,NA,NA
2009-08-01,NA,NA,NA,NA,NA
2009-08-02,NA,NA,NA,NA,NA
2009-08-03,NA,NA,NA,NA,NA
2009-08-04,NA,NA,NA,NA,NA
2009-08-05,NA,NA,NA,NA,NA
2009-08-06,NA,NA,NA,NA,NA
2009-08-07,NA,NA,NA,NA,NA
2009-08-08,NA,NA,NA,NA,NA
2009-08-09,NA,NA,NA,NA,NA
2009-08-10,NA,NA,NA,NA,NA
2009-08-11,NA,NA,NA,NA,NA
2009-08-12,NA,NA,NA,NA,NA
2009-08-13,NA,NA,NA,NA,NA
2009-08-14,NA,NA,NA,NA,NA
2009-08-15,NA,NA,NA,NA,NA
2009-08-16,NA,NA,NA,NA,NA
2009-08-17,NA,NA,NA,NA,NA
2009-08-18,NA,NA,NA,NA,NA
2009-08-19,NA,NA,NA,NA,NA
2009-08-20,NA,NA,NA,NA,NA
2009-08-21,NA,NA,NA,NA,NA
2009-08-22,NA,NA,NA,NA,NA
2009-08-23,NA,NA,NA,NA,NA
2009-08-24,NA,NA,NA,NA,NA
2009-08-25,NA,NA,NA,NA,NA
2009-08-26,NA,NA,NA,NA,NA
2009-08-27,NA,NA,NA,NA,NA
2009-08-28,NA,NA,NA,NA,NA
2009-08-29,NA,NA,NA,NA,NA
2009-08-30,NA,NA,NA,NA,NA
2009-08-31,NA,NA,NA,NA,NA
2009-09-01,NA,NA,NA,NA,NA
2009-09-02,NA,NA,NA,NA,NA
2009-09-03,NA,NA,NA,NA,NA
2009-09-04,NA,NA,NA,NA,NA
2009-09-05,NA,NA,NA,NA,NA
2009-09-06,NA,NA,NA,NA,NA
2009-09-07,NA,NA,NA,NA,NA
2009-09-08,NA,NA,NA,NA,NA
2009-09-09,NA,NA,NA,NA,NA
2009-09-10,NA,NA,NA,NA,NA
2009-09-11,NA,NA,NA,NA,NA
2009-09-12,NA,NA,NA,NA,NA
2009-09-13,NA,NA,NA,NA,NA
2009-09-14,NA,NA,NA,NA,NA
2009-09-15,NA,NA,NA,NA,NA
2009-09-16,NA,NA,NA,NA,NA
2009-09-17,NA,NA,NA,NA,NA
2009-09-18,NA,NA,NA,NA,NA
2009-09-19,NA,NA,NA,NA,NA
2009-09-20,NA,NA,NA,NA,NA
2009-09-21,NA,NA,NA,NA,NA
2009-09-22,NA,NA,NA,NA,NA
2009-09-23,NA,NA,NA,NA,NA
2009-09-24,NA,NA,NA,NA,NA
2009-09-25,NA,NA,NA,NA,NA
2009-09-26,NA,NA,NA,NA,NA
2009-09-27,NA,NA,NA,NA,NA
2009-09-28,NA,NA,NA,NA,NA
2009-09-29,NA,NA,NA,NA,NA
2009-09-30,NA,NA,NA,NA,NA
2009-10-01,NA,NA,NA,NA,NA
2009-10-02,NA,NA,NA,NA,NA
2009-10-03,NA,NA,NA,NA,NA
2009-10-04,NA,NA,NA,NA,NA
2009-10-05,NA,NA,NA,NA,NA
2009-10-06,NA,NA,NA,NA,NA
2009-10-07,NA,NA,NA,NA,NA
2009-10-08,NA,NA,NA,NA,NA
2009-10-09,NA,NA,NA,NA,NA
2009-10-10,NA,NA,NA,NA,NA
2009-10-11,NA,NA,NA,NA,NA
2009-10-12,NA,NA,NA,NA,NA
2009-10-13,NA,NA,NA,NA,NA
2009-10-14,NA,NA,NA,NA,NA
2009-10-15,NA,NA,NA,NA,NA
2009-10-16,NA,NA,NA,NA,NA
2009-10-17,NA,NA,NA,NA,NA
2009-10-18,NA,NA,NA,NA,NA
2009-10-19,NA,NA,NA,NA,NA
2009-10-20,NA,NA,NA,NA,NA
2009-10-21,NA,NA,NA,NA,NA
2009-10-22,NA,NA,NA,NA,NA
2009-10-23,NA,NA,NA,NA,NA
2009-10-24,NA,NA,NA,NA,NA
2009-10-25,NA,NA,NA,NA,NA
2009-10-26,NA,NA,NA,NA,NA
2009-10-27,NA,NA,NA,NA,NA
2009-10-28,NA,NA,NA,NA,NA
2009-10-29,NA,NA,NA,NA,NA
2009-10-30,NA,NA,NA,NA,NA
2009-10-31,NA,NA,NA,NA,NA
2009-11-01,NA,NA,NA,NA,NA
2009-11-02,NA,NA,NA,NA,NA
2009-11-03,NA,NA,NA,NA,NA
2009-11-04,NA,NA,NA,NA,NA
2009-11-05,NA,NA,NA,NA,NA
2009-11-06,NA,NA,NA,NA,NA
2009-11-07,NA,NA,NA,NA,NA
2009-11-08,NA,NA,NA,NA,NA
2009-11-09,NA,NA,NA,NA,NA
2009-11-10,NA,NA,NA,NA,NA
2009-11-11,NA,NA,NA,NA,NA
2009-11-12,NA,NA,NA,NA,NA
2009-11-13,NA,NA,NA,NA,NA
2009-11-14,NA,NA,NA,NA,NA
2009-11-15,NA,NA,NA,NA,NA
2009-11-16,NA,NA,NA,NA,NA
2009-11-17,NA,NA,NA,NA,NA
2009-11-18,NA,NA,NA,NA,NA
2009-11-19,NA,NA,NA,NA,NA
2009-11-20,NA,NA,NA,NA,NA
2009-11-21,NA,NA,NA,NA,NA
2009-11-22,NA,NA,NA,NA,NA
2009-11-23,NA,NA,NA,NA,NA
2009-11-24,NA,NA,NA,NA,NA
2009-11-25,NA,NA,NA,NA,NA
2009-11-26,NA,NA,NA,NA,NA
2009-11-27,NA,NA,NA,NA,NA
2009-11-28,NA,NA,NA,NA,NA
2009-11-29,NA,NA,NA,NA,NA
2009-11-30,NA,NA,NA,NA,NA
2009-12-01,NA,NA,NA,NA,NA
2009-12-02,NA,NA,NA,NA,NA
2009-12-03,NA,NA,NA,NA,NA
2009-12-04,NA,NA,NA,NA,NA
2009-12-05,NA,NA,NA,NA,NA
2009-12-06,NA,NA,NA,NA,NA
2009-12-07,NA,NA,NA,NA,NA
2009-12-08,NA,NA,NA,NA,NA
2009-12-09,NA,NA,NA,NA,NA
2009-12-10,NA,NA,NA,NA,NA
2009-12-11,NA,NA,NA,NA,NA
2009-12-12,NA,NA,NA,NA,NA
2009-12-13,NA,NA,NA,NA,NA
2009-12-14,NA,NA,NA,NA,NA
2009-12-15,NA,NA,NA,NA,NA
2009-12-16,NA,NA,NA,NA,NA
2009-12-17,NA,NA,NA,NA,NA
2009-12-18,NA,NA,NA,NA,NA
2009-12-19,NA,NA,NA,NA,NA
2009-12-20,NA,NA,NA,NA,NA
2009-12-21,NA,NA,NA,NA,NA
2009-12-22,NA,NA,NA,NA,NA
2009-12-23,NA,NA,NA,NA,NA
2009-12-24,NA,NA,NA,NA,NA
2009-12-25,NA,NA,NA,NA,NA
2009-12-26,NA,NA,NA,NA,NA
2009-12-27,NA,NA,NA,NA,NA
2009-12-28,NA,NA,NA,NA,NA
2009-12-29,NA,NA,NA,NA,NA
2009-12-30,NA,NA,NA,NA,NA
2009-12-31,NA,NA,NA,NA,NA
2010-01-01,NA,NA,NA,NA,NA
2010-01-02,NA,NA,NA,NA,NA
2010-01-03,NA,NA,NA,NA,NA
2010-01-04,NA,NA,NA,NA,NA
2010-01-05,NA,NA,NA,NA,NA
2010-01-06,NA,NA,NA,NA,NA
2010-01-07,NA,NA,NA,NA,NA
2010-01-08,NA,NA,NA,NA,NA
2010-01-09,NA,NA,NA,NA,NA
2010-01-10,NA,NA,NA,NA,NA
2010-01-11,NA,NA,NA,NA,NA
2010-01-12,NA,NA,NA,NA,NA
2010-01-13,NA,NA,NA,NA,NA
2010-01-14,NA,NA,NA,NA,NA
2010-01-15,NA,NA,NA,NA,NA
2010-01-16,NA,NA,NA,NA,NA
2010-01-17,NA,NA,NA,NA,NA
2010-01-18,NA,NA,NA,NA,NA
2010-01-19,NA,NA,NA,NA,NA
2010-01-20,NA,NA,NA,NA,NA
2010-01-21,NA,NA,NA,NA,NA
2010-01-22,NA,NA,NA,NA,NA
2010-01-23,NA,NA,NA,NA,NA
2010-01-24,NA,NA,NA,NA,NA
2010-01-25,NA,NA,NA,NA,NA
2010-01-26,NA,NA,NA,NA,NA
2010-01-27,NA,NA,NA,NA,NA
2010-01-28,NA,NA,NA,NA,NA
2010-01-29,NA,NA,NA,NA,NA
2010-01-30,NA,NA,NA,NA,NA
2010-01-31,NA,NA,NA,NA,NA
2010-02-01,NA,NA,NA,NA,NA
2010-02-02,NA,NA,NA,NA,NA
2010-02-03,NA,NA,NA,NA,NA
2010-02-04,NA,NA,NA,NA,NA
2010-02-05,NA,NA,NA,NA,NA
2010-02-06,NA,NA,NA,NA,NA
2010-02-07,NA,NA,NA,NA,NA
2010-02-08,NA,NA,NA,NA,NA
2010-02-09,NA,NA,NA,NA,NA
2010-02-10,NA,NA,NA,NA,NA
2010-02-11,NA,NA,NA,NA,NA
2010-02-12,NA,NA,NA,NA,NA
2010-02-13,NA,NA,NA,NA,NA
2010-02-14,NA,NA,NA,NA,NA
2010-02-15,NA,NA,NA,NA,NA
2010-02-16,NA,NA,NA,NA,NA
2010-02-17,NA,NA,NA,NA,NA
2010-02-18,NA,NA,NA,NA,NA
2010-02-19,NA,NA,NA,NA,NA
2010-02-20,NA,NA,NA,NA,NA
2010-02-21,NA,NA,NA,NA,NA
2010-02-22,NA,NA,NA,NA,NA
2010-02-23,NA,NA,NA,NA,NA
2010-02-24,NA,NA,NA,NA,NA
2010-02-25,NA,NA,NA,NA,NA
2010-02-26,NA,NA,NA,NA,NA
2010-02-27,NA,NA,NA,NA,NA
2010-02-28,NA,NA,NA,NA,NA
2010-03-01,NA,NA,NA,NA,NA
2010-03-02,NA,NA,NA,NA,NA
2010-03-03,NA,NA,NA,NA,NA
2010-03-04,NA,NA,NA,NA,NA
2010-03-05,NA,NA,NA,NA,NA
2010-03-06,NA,NA,NA,NA,NA
2010-03-07,NA,NA,NA,NA,NA
2010-03-08,NA,NA,NA,NA,NA
2010-03-09,NA,NA,NA,NA,NA
2010-03-10,NA,NA,NA,NA,NA
2010-03-11,NA,NA,NA,NA,NA
2010-03-12,NA,NA,NA,NA,NA
2010-03-13,NA,NA,NA,NA,NA
2010-03-14,NA,NA,NA,NA,NA
2010-03-15,NA,NA,NA,NA,NA
2010-03-16,NA,NA,NA,NA,NA
2010-03-17,NA,NA,NA,NA,NA
2010-03-18,NA,NA,NA,NA,NA
2010-03-19,NA,NA,NA,NA,NA
2010-03-20,NA,NA,NA,NA,NA
2010-03-21,NA,NA,NA,NA,NA
2010-03-22,NA,NA,NA,NA,NA
2010-03-23,NA,NA,NA,NA,NA
2010-03-24,NA,NA,NA,NA,NA
2010-03-25,NA,NA,NA,NA,NA
2010-03-26,NA,NA,NA,NA,NA
2010-03-27,NA,NA,NA,NA,NA
2010-03-28,NA,NA,NA,NA,NA
2010-03-29,NA,NA,NA,NA,NA
2010-03-30,NA,NA,NA,NA,NA
2010-03-31,NA,NA,NA,NA,NA
2010-04-01,NA,NA,NA,NA,NA
2010-04-02,NA,NA,NA,NA,NA
2010-04-03,NA,NA,NA,NA,NA
2010-04-04,NA,NA,NA,NA,NA
2010-04-05,NA,NA,NA,NA,NA
2010-04-06,NA,NA,NA,NA,NA
2010-04-07,NA,NA,NA,NA,NA
2010-04-08,NA,NA,NA,NA,NA
2010-04-09,NA,NA,NA,NA,NA
2010-04-10,NA,NA,NA,NA,NA
2010-04-11,NA,NA,NA,NA,NA
2010-04-12,NA,NA,NA,NA,NA
2010-04-13,NA,NA,NA,NA,NA
2010-04-14,NA,NA,NA,NA,NA
2010-04-15,NA,NA,NA,NA,NA
2010-04-16,NA,NA,NA,NA,NA
2010-04-17,NA,NA,NA,NA,NA
2010-04-18,NA,NA,NA,NA,NA
2010-04-19,NA,NA,NA,NA,NA
2010-04-20,NA,NA,NA,NA,NA
2010-04-21,NA,NA,NA,NA,NA
2010-04-22,NA,NA,NA,NA,NA
2010-04-23,NA,NA,NA,NA,NA
2010-04-24,NA,NA,NA,NA,NA
2010-04-25,NA,NA,NA,NA,NA
2010-04-26,NA,NA,NA,NA,NA
2010-04-27,NA,NA,NA,NA,NA
2010-04-28,NA,NA,NA,NA,NA
2010-04-29,NA,NA,NA,NA,NA
2010-04-30,NA,NA,NA,NA,NA
2010-05-01,NA,NA,NA,NA,NA
2010-05-02,NA,NA,NA,NA,NA
2010-05-03,NA,NA,NA,NA,NA
2010-05-04,NA,NA,NA,NA,NA
